frame_index,file_offset,hex_frame,rotacao_rpm,bateria_v,map_bar,nao_id_0,pcomb_bar,nao_id_1,tps_pct,temp_ar_c,temp_motor_c,sonda_nb_v,sonda_wb_v,nao_id_2,corr_sonda_pct,nao_id_3,ponto_ign_deg,inj_b1_pct,inj_b2_pct,inj_b3_pct,inj_b1_ms,inj_b2_ms,inj_b3_ms,booster_hex,booster_desc,nao_id_4,fase_ang_deg,nao_id_5,roda_tracao_kmh
4276,252325,aa 55 aa 6c 10 82 00 00 00 b7 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 70 01 05 00 05 00 00 00 2a 01 2a 01 00 00 00 00 00 00 ac 00 00 00 00 00,4204,13.0,0.0,b7 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,36.8,5,5,0,2.98,2.98,0.0,0x00,nda,00 00 00,172,00 00,0.0
4277,252384,aa 55 aa 07 11 82 00 00 00 9a 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 71 01 05 00 05 00 00 00 29 01 29 01 00 00 00 00 00 00 1b 00 00 00 00 00,4359,13.0,0.0,9a 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,36.9,5,5,0,2.97,2.97,0.0,0x00,nda,00 00 00,27,00 00,0.0
4278,252443,aa 55 aa 53 10 82 00 00 00 c1 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 6f 01 05 00 05 00 00 00 2a 01 2a 01 00 00 00 00 00 00 1b 00 00 00 00 00,4179,13.0,0.0,c1 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,36.7,5,5,0,2.98,2.98,0.0,0x00,nda,00 00 00,27,00 00,0.0
4279,252502,aa 55 aa c1 10 82 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 70 01 05 00 05 00 00 00 29 01 29 01 00 00 00 00 00 00 6b 02 00 00 00 00,4289,13.0,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,36.8,5,5,0,2.97,2.97,0.0,0x00,nda,00 00 00,619,00 00,0.0
4280,252561,aa 55 aa b9 10 82 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 70 01 05 00 05 00 00 00 29 01 29 01 00 00 00 00 00 00 6b 02 00 00 00 00,4281,13.0,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,36.8,5,5,0,2.97,2.97,0.0,0x00,nda,00 00 00,619,00 00,0.0
4281,252620,aa 55 aa 60 10 82 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 6f 01 05 00 05 00 00 00 2a 01 2a 01 00 00 00 00 00 00 6b 02 00 00 00 00,4192,13.0,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,36.7,5,5,0,2.98,2.98,0.0,0x00,nda,00 00 00,619,00 00,0.0
4282,252679,aa 55 aa 14 11 82 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 71 01 05 00 05 00 00 00 29 01 29 01 00 00 00 00 00 00 6b 02 00 00 00 00,4372,13.0,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,36.9,5,5,0,2.97,2.97,0.0,0x00,nda,00 00 00,619,00 00,0.0
4283,252738,aa 55 aa 31 11 83 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 72 01 05 00 05 00 00 00 28 01 28 01 00 00 00 00 00 00 6e 02 00 00 00 00,4401,13.1,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,37.0,5,5,0,2.96,2.96,0.0,0x00,nda,00 00 00,622,00 00,0.0
4284,252797,aa 55 aa 16 11 82 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 71 01 05 00 05 00 00 00 29 01 29 01 00 00 00 00 00 00 bd 00 00 00 00 00,4374,13.0,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,36.9,5,5,0,2.97,2.97,0.0,0x00,nda,00 00 00,189,00 00,0.0
4285,252856,aa 55 aa 72 11 82 00 00 00 b7 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 72 01 05 00 05 00 00 00 28 01 28 01 00 00 00 00 00 00 90 02 00 00 00 00,4466,13.0,0.0,b7 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,37.0,5,5,0,2.96,2.96,0.0,0x00,nda,00 00 00,656,00 00,0.0
4286,252915,aa 55 aa 8c 11 83 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 72 01 05 00 05 00 00 00 28 01 28 01 00 00 00 00 00 00 ca 00 00 00 00 00,4492,13.1,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,37.0,5,5,0,2.96,2.96,0.0,0x00,nda,00 00 00,202,00 00,0.0
4287,252974,aa 55 aa 40 11 82 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 72 01 05 00 05 00 00 00 28 01 28 01 00 00 00 00 00 00 88 02 00 00 00 00,4416,13.0,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,37.0,5,5,0,2.96,2.96,0.0,0x00,nda,00 00 00,648,00 00,0.0
4288,253033,aa 55 aa dd 11 82 00 00 00 a2 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 73 01 05 00 05 00 00 00 26 01 26 01 00 00 00 00 00 00 16 00 00 00 00 00,4573,13.0,0.0,a2 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,37.1,5,5,0,2.94,2.94,0.0,0x00,nda,00 00 00,22,00 00,0.0
4289,253092,aa 55 aa 90 11 82 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 72 01 05 00 05 00 00 00 28 01 28 01 00 00 00 00 00 00 9b 02 00 00 00 00,4496,13.0,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,37.0,5,5,0,2.96,2.96,0.0,0x00,nda,00 00 00,667,00 00,0.0
4290,253151,aa 55 aa b4 11 82 00 00 00 cd 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 73 01 05 00 05 00 00 00 26 01 26 01 00 00 00 00 00 00 c3 02 00 00 00 00,4532,13.0,0.0,cd 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,37.1,5,5,0,2.94,2.94,0.0,0x00,nda,00 00 00,707,00 00,0.0
4291,253210,aa 55 aa 31 12 82 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 74 01 05 00 05 00 00 00 26 01 26 01 00 00 00 00 00 00 6b 02 00 00 00 00,4657,13.0,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,37.2,5,5,0,2.94,2.94,0.0,0x00,nda,00 00 00,619,00 00,0.0
4292,253269,aa 55 aa 21 12 82 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 74 01 05 00 05 00 00 00 26 01 26 01 00 00 00 00 00 00 a1 02 00 00 00 00,4641,13.0,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,37.2,5,5,0,2.94,2.94,0.0,0x00,nda,00 00 00,673,00 00,0.0
4293,253328,aa 55 aa c5 11 82 00 00 00 dc 01 3d 00 1c 00 00 00 00 00 00 00 00 00 1c 00 3d 00 00 00 00 00 00 00 00 00 73 01 05 00 05 00 00 00 26 01 26 01 00 00 00 00 00 00 f4 00 00 00 00 00,4549,13.0,0.0,dc 01 3d 00 1c 00,0.0,00 00 00 00,0.0,28,61,0.0,0.0,00,0,00 00,37.1,5,5,0,2.94,2.94,0.0,0x00,nda,00 00 00,244,00 00,0.0
